AccX,AccY,AccZ,Act
-0.029052734,-0.266113281,-0.965087891,3
-0.029052734,-0.266113281,-0.965087891,3
-0.029052734,-0.266113281,-0.965087891,3
-0.009521484,-0.266357422,-0.973144531,3
-0.009521484,-0.266357422,-0.973144531,3
0,0,0,0
-0.977294922,0.044677734,-0.16015625,1
-0.977294922,0.044677734,-0.16015625,1
-0.977294922,0.044677734,-0.16015625,1
-0.983642578,0.043701172,-0.161132813,1
-0.983642578,0.043701172,-0.161132813,1
-0.983642578,0.043701172,-0.161132813,1
-0.983642578,0.043701172,-0.161132813,2
-0.677246094,0.142333984,-0.13671875,2
-0.677246094,0.142333984,-0.13671875,2
-0.677246094,0.142333984,-0.13671875,2
-0.253173828,-0.280517578,-1.264404297,2
-0.253173828,-0.280517578,-1.264404297,2
-0.253173828,-0.280517578,-1.264404297,2
0.009521484,-0.310058594,-0.958984375,2
0.009521484,-0.310058594,-0.958984375,3
0.009521484,-0.310058594,-0.958984375,3
-0.033447266,-0.284667969,-0.938964844,3
-0.033447266,-0.284667969,-0.938964844,3
-0.033447266,-0.284667969,-0.938964844,3
-0.033447266,-0.284667969,-0.938964844,3
-0.025878906,-0.310302734,-0.955322266,3
-0.025878906,-0.310302734,-0.955322266,3
-0.025878906,-0.310302734,-0.955322266,3
-0.04296875,-0.285644531,-0.973144531,3
-0.04296875,-0.285644531,-0.973144531,3
-0.04296875,-0.285644531,-0.973144531,3
-0.025146484,-0.300048828,-0.960205078,3
0,0,0,0
-0.988525391,0.034912109,-0.120361328,1
-0.988525391,0.034912109,-0.120361328,1
-0.988525391,0.034912109,-0.120361328,1
-0.979003906,0.0390625,-0.115478516,1
-0.979003906,0.0390625,-0.115478516,1
-0.979003906,0.0390625,-0.115478516,1
-0.979003906,0.0390625,-0.115478516,1
-0.850097656,0.064697266,-0.088867188,1
-0.850097656,0.064697266,-0.088867188,1
-0.850097656,0.064697266,-0.088867188,2
0.237548828,-0.322753906,-1.040771484,2
0.237548828,-0.322753906,-1.040771484,2
0.237548828,-0.322753906,-1.040771484,2
-0.042236328,-0.173583984,-0.991210938,2
-0.042236328,-0.173583984,-0.991210938,3
-0.042236328,-0.173583984,-0.991210938,3
-0.042236328,-0.173583984,-0.991210938,3
-0.022216797,-0.180664063,-0.990234375,3
-0.022216797,-0.180664063,-0.990234375,3
-0.022216797,-0.180664063,-0.990234375,3
-0.017578125,-0.187744141,-1.003662109,3
-0.017578125,-0.187744141,-1.003662109,3
-0.017578125,-0.187744141,-1.003662109,3
-0.014648438,-0.199462891,-0.997314453,3
-0.014648438,-0.199462891,-0.997314453,3
-0.014648438,-0.199462891,-0.997314453,3
0,0,0,0
-0.980957031,-0.102294922,0.044189453,1
-0.980957031,-0.102294922,0.044189453,1
-0.980957031,-0.102294922,0.044189453,1
-0.967529297,-0.099121094,0.031005859,1
-0.967529297,-0.099121094,0.031005859,1
-0.967529297,-0.099121094,0.031005859,1
-0.967529297,-0.099121094,0.031005859,2
-0.525878906,0.110839844,-0.137939453,2
-0.525878906,0.110839844,-0.137939453,2
-0.525878906,0.110839844,-0.137939453,2
-0.022216797,-0.025634766,-1.004882813,2
-0.022216797,-0.025634766,-1.004882813,3
-0.022216797,-0.025634766,-1.004882813,3
-0.017578125,-0.026123047,-1.021728516,3
-0.017578125,-0.026123047,-1.021728516,3
-0.017578125,-0.026123047,-1.021728516,3
-0.017578125,-0.026123047,-1.021728516,3
-0.016845703,-0.030761719,-1.023681641,3
-0.016845703,-0.030761719,-1.023681641,3
-0.016845703,-0.030761719,-1.023681641,3
-0.015869141,-0.033447266,-1.021484375,3
-0.015869141,-0.033447266,-1.021484375,3
-0.015869141,-0.033447266,-1.021484375,3
0,0,0,0
-0.967529297,-0.150634766,0.098388672,1
-0.967529297,-0.150634766,0.098388672,1
-0.967529297,-0.150634766,0.098388672,1
-0.967529297,-0.150634766,0.098388672,1
-0.944335938,-0.162353516,-0.036621094,1
-0.944335938,-0.162353516,-0.036621094,1
-0.944335938,-0.162353516,-0.036621094,2
-0.233398438,-0.130615234,1.133544922,2
-0.233398438,-0.130615234,1.133544922,2
-0.233398438,-0.130615234,1.133544922,2
-0.031005859,-0.003173828,-1.026855469,2
-0.031005859,-0.003173828,-1.026855469,3
-0.031005859,-0.003173828,-1.026855469,3
-0.031005859,-0.003173828,-1.026855469,3
-0.014160156,-0.032958984,-1.023193359,3
-0.014160156,-0.032958984,-1.023193359,3
-0.014160156,-0.032958984,-1.023193359,3
-0.015625,-0.034179688,-1.016845703,3
-0.015625,-0.034179688,-1.016845703,3
-0.015625,-0.034179688,-1.016845703,3
-0.019042969,-0.034179688,-1.016357422,3
-0.019042969,-0.034179688,-1.016357422,3
0,0,0,0
-1.004394531,-0.163574219,0.017089844,1
-1.004394531,-0.163574219,0.017089844,1
-1.004394531,-0.163574219,0.017089844,1
-1.004394531,-0.163574219,0.017089844,1
-0.889160156,-0.192138672,-0.093017578,1
-0.889160156,-0.192138672,-0.093017578,1
-0.889160156,-0.192138672,-0.093017578,2
0.118408203,-0.102539063,-0.275634766,2
0.118408203,-0.102539063,-0.275634766,3
0.118408203,-0.102539063,-0.275634766,3
0.240722656,-0.881103516,0.292480469,3
0.240722656,-0.881103516,0.292480469,3
0.240722656,-0.881103516,0.292480469,3
0.240722656,-0.881103516,0.292480469,3
0.261230469,-0.902832031,0.223876953,3
0.261230469,-0.902832031,0.223876953,3
0.261230469,-0.902832031,0.223876953,3
0.262451172,-0.9140625,0.19140625,3
0.262451172,-0.9140625,0.19140625,3
0,0,0,0
-0.952636719,-0.206542969,0.111572266,1
-0.952636719,-0.206542969,0.111572266,1
-0.952636719,-0.206542969,0.111572266,1
-0.964355469,-0.214355469,0.08203125,1
-0.964355469,-0.214355469,0.08203125,1
-0.964355469,-0.214355469,0.08203125,1
-0.964355469,-0.214355469,0.08203125,1
-0.930175781,-0.15234375,-0.541015625,1
-0.930175781,-0.15234375,-0.541015625,1
-0.930175781,-0.15234375,-0.541015625,2
0.261962891,-0.968505859,-0.035888672,2
0.261962891,-0.968505859,-0.035888672,3
0.261962891,-0.968505859,-0.035888672,3
0.257324219,-0.933349609,0.029052734,3
0.257324219,-0.933349609,0.029052734,3
0.257324219,-0.933349609,0.029052734,3
0.236328125,-0.943115234,0.083740234,3
0.236328125,-0.943115234,0.083740234,3
0.236328125,-0.943115234,0.083740234,3
0.236328125,-0.943115234,0.083740234,3
0.2421875,-0.933105469,0.060058594,3
0.2421875,-0.933105469,0.060058594,3
0,0,0,0
-0.965576172,0.002685547,-0.224609375,1
-0.965576172,0.002685547,-0.224609375,1
-0.965576172,0.002685547,-0.224609375,1
-0.964111328,0.016357422,-0.234375,1
-0.964111328,0.016357422,-0.234375,1
-0.964111328,0.016357422,-0.234375,1
-0.964111328,0.016357422,-0.234375,2
-0.669921875,-0.082275391,-0.219726563,2
-0.669921875,-0.082275391,-0.219726563,2
-0.669921875,-0.082275391,-0.219726563,2
-0.064941406,-0.852050781,0.636474609,2
-0.064941406,-0.852050781,0.636474609,3
-0.064941406,-0.852050781,0.636474609,3
-0.106689453,-0.942382813,0.223876953,3
-0.106689453,-0.942382813,0.223876953,3
-0.106689453,-0.942382813,0.223876953,3
-0.106689453,-0.942382813,0.223876953,3
-0.089355469,-0.929443359,0.231201172,3
-0.089355469,-0.929443359,0.231201172,3
-0.089355469,-0.929443359,0.231201172,3
-0.084472656,-0.935546875,0.230712891,3
-0.084472656,-0.935546875,0.230712891,3
-0.084472656,-0.935546875,0.230712891,3
0,0,0,0
-0.973876953,-0.041748047,-0.182373047,1
-0.973876953,-0.041748047,-0.182373047,1
-0.973876953,-0.041748047,-0.182373047,1
-0.974365234,-0.028320313,-0.173583984,1
-0.974365234,-0.028320313,-0.173583984,1
-0.974365234,-0.028320313,-0.173583984,1
-0.974365234,-0.028320313,-0.173583984,1
-0.759521484,-0.018310547,-0.211425781,1
-0.759521484,-0.018310547,-0.211425781,1
-0.759521484,-0.018310547,-0.211425781,2
-0.004394531,-1.041259766,0.586914063,2
-0.004394531,-1.041259766,0.586914063,3
-0.004394531,-1.041259766,0.586914063,3
0.043457031,-0.936035156,0.163818359,3
0.043457031,-0.936035156,0.163818359,3
0.043457031,-0.936035156,0.163818359,3
0.043457031,-0.936035156,0.163818359,3
0.058837891,-0.947753906,0.201660156,3
0.058837891,-0.947753906,0.201660156,3
0.058837891,-0.947753906,0.201660156,3
0.048583984,-0.947509766,0.194091797,3
0.048583984,-0.947509766,0.194091797,3
0.048583984,-0.947509766,0.194091797,3
0.061767578,-0.945800781,0.198242188,3
0.061767578,-0.945800781,0.198242188,3
0,0,0,0
-0.975830078,0.004394531,-0.189941406,1
-0.975830078,0.004394531,-0.189941406,1
-0.975830078,0.004394531,-0.189941406,1
-0.975830078,0.004394531,-0.189941406,1
-0.970947266,0.009033203,-0.180908203,1
-0.970947266,0.009033203,-0.180908203,1
-0.970947266,0.009033203,-0.180908203,1
-0.91015625,-0.044677734,-0.225830078,1
-0.91015625,-0.044677734,-0.225830078,1
-0.91015625,-0.044677734,-0.225830078,2
0.499267578,-0.939941406,0.364257813,2
0.499267578,-0.939941406,0.364257813,2
0.499267578,-0.939941406,0.364257813,2
0.499267578,-0.939941406,0.364257813,2
0.068115234,-0.729492188,0.586181641,2
0.068115234,-0.729492188,0.586181641,3
0.068115234,-0.729492188,0.586181641,3
0.033203125,-0.842773438,0.492431641,3
0.033203125,-0.842773438,0.492431641,3
0.033203125,-0.842773438,0.492431641,3
0.031738281,-0.839599609,0.496826172,3
0.031738281,-0.839599609,0.496826172,3
0.031738281,-0.839599609,0.496826172,3
0.031738281,-0.839599609,0.496826172,3
0.020019531,-0.831054688,0.501464844,3
0.020019531,-0.831054688,0.501464844,3
0.020019531,-0.831054688,0.501464844,3
0,0,0,0
-0.97265625,0.077636719,-0.170898438,1
-0.97265625,0.077636719,-0.170898438,1
-0.97265625,0.077636719,-0.170898438,1
-0.97265625,0.077636719,-0.170898438,1
-0.978271484,0.075683594,-0.153808594,1
-0.978271484,0.075683594,-0.153808594,1
-0.978271484,0.075683594,-0.153808594,2
-0.608398438,0.040771484,-0.171386719,2
-0.608398438,0.040771484,-0.171386719,2
-0.608398438,0.040771484,-0.171386719,2
0.219970703,-0.510742188,0.434082031,2
0.219970703,-0.510742188,0.434082031,2
0.219970703,-0.510742188,0.434082031,2
0.1171875,-0.977783203,-0.006103516,2
0.1171875,-0.977783203,-0.006103516,3
0.1171875,-0.977783203,-0.006103516,3
0.1171875,-0.977783203,-0.006103516,3
0.068359375,-0.966064453,0.030761719,3
0.068359375,-0.966064453,0.030761719,3
0.068359375,-0.966064453,0.030761719,3
0.055908203,-0.966796875,0.034912109,3
0.055908203,-0.966796875,0.034912109,3
0.055908203,-0.966796875,0.034912109,3
0.043457031,-0.96875,0.041015625,3
0.043457031,-0.96875,0.041015625,3
0.043457031,-0.96875,0.041015625,3
0.043457031,-0.96875,0.041015625,3
0,0,0,0
-0.974365234,0.057373047,-0.189697266,1
-0.974365234,0.057373047,-0.189697266,1
-0.974365234,0.057373047,-0.189697266,1
-0.974365234,0.057373047,-0.189697266,1
-0.964111328,0.057373047,-0.17578125,1
-0.964111328,0.057373047,-0.17578125,1
-0.964111328,0.057373047,-0.17578125,1
-0.950195313,0.133789063,-0.280517578,1
-0.950195313,0.133789063,-0.280517578,1
-0.950195313,0.133789063,-0.280517578,2
-0.499267578,-0.062011719,-0.20703125,2
-0.499267578,-0.062011719,-0.20703125,2
-0.499267578,-0.062011719,-0.20703125,2
0.557128906,-0.772705078,0.639404297,2
0.557128906,-0.772705078,0.639404297,2
0.557128906,-0.772705078,0.639404297,2
0.557128906,-0.772705078,0.639404297,2
0.114990234,-0.951660156,0.163574219,2
0.114990234,-0.951660156,0.163574219,3
0.114990234,-0.951660156,0.163574219,3
0.135253906,-0.962402344,0.173828125,3
0.135253906,-0.962402344,0.173828125,3
0.135253906,-0.962402344,0.173828125,3
0.122558594,-0.940185547,0.203125,3
0.122558594,-0.940185547,0.203125,3
0.122558594,-0.940185547,0.203125,3
0.122558594,-0.940185547,0.203125,3
0,0,0,0
-0.962646484,0.008056641,-0.247558594,1
-0.962646484,0.008056641,-0.247558594,1
-0.962646484,0.008056641,-0.247558594,1
-0.962646484,0.008056641,-0.247558594,1
-0.961914063,0.007324219,-0.254882813,1
-0.961914063,0.007324219,-0.254882813,1
-0.961914063,0.007324219,-0.254882813,2
-0.631835938,0.024902344,-0.295654297,2
-0.631835938,0.024902344,-0.295654297,2
-0.631835938,0.024902344,-0.295654297,2
0.450439453,-0.8046875,0.906494141,2
0.450439453,-0.8046875,0.906494141,2
0.450439453,-0.8046875,0.906494141,2
0.133300781,-0.885009766,0.212646484,2
0.133300781,-0.885009766,0.212646484,3
0.133300781,-0.885009766,0.212646484,3
0.133300781,-0.885009766,0.212646484,3
0.066162109,-0.94921875,0.156494141,3
0.066162109,-0.94921875,0.156494141,3
0.066162109,-0.94921875,0.156494141,3
0.065917969,-0.948730469,0.182373047,3
0.065917969,-0.948730469,0.182373047,3
0.065917969,-0.948730469,0.182373047,3
0.065673828,-0.946289063,0.195556641,3
0.065673828,-0.946289063,0.195556641,3
0.065673828,-0.946289063,0.195556641,3
0,0,0,0
-0.951416016,-0.023925781,-0.291992188,1
-0.951416016,-0.023925781,-0.291992188,1
-0.951416016,-0.023925781,-0.291992188,1
-0.951416016,-0.023925781,-0.291992188,1
-0.952636719,-0.029541016,-0.296875,1
-0.952636719,-0.029541016,-0.296875,1
-0.952636719,-0.029541016,-0.296875,1
-0.739013672,-0.023925781,-0.291503906,1
-0.739013672,-0.023925781,-0.291503906,1
-0.739013672,-0.023925781,-0.291503906,2
0.338378906,-0.610107422,0.718017578,2
0.338378906,-0.610107422,0.718017578,2
0.338378906,-0.610107422,0.718017578,2
-0.112548828,-1.058105469,0.052246094,2
-0.112548828,-1.058105469,0.052246094,3
-0.112548828,-1.058105469,0.052246094,3
-0.112548828,-1.058105469,0.052246094,3
0.030517578,-0.944335938,0.194335938,3
0.030517578,-0.944335938,0.194335938,3
0.030517578,-0.944335938,0.194335938,3
0.023193359,-0.952392578,0.192382813,3
0.023193359,-0.952392578,0.192382813,3
0.023193359,-0.952392578,0.192382813,3
0.014160156,-0.946777344,0.213134766,3
0.014160156,-0.946777344,0.213134766,3
0.014160156,-0.946777344,0.213134766,3
0.014160156,-0.946777344,0.213134766,3
0.012695313,-0.936523438,0.245117188,3
0,0,0,0
-0.952636719,-0.002685547,-0.288085938,1
-0.952636719,-0.002685547,-0.288085938,1
-0.952636719,-0.002685547,-0.288085938,1
-0.952636719,-0.002685547,-0.288085938,1
-0.950683594,0.010498047,-0.295654297,1
-0.950683594,0.010498047,-0.295654297,1
-0.950683594,0.010498047,-0.295654297,1
-0.667724609,-0.138916016,-0.344482422,1
-0.667724609,-0.138916016,-0.344482422,1
-0.667724609,-0.138916016,-0.344482422,2
0.111572266,-0.803466797,1.120605469,2
0.111572266,-0.803466797,1.120605469,2
0.111572266,-0.803466797,1.120605469,2
0.111572266,-0.803466797,1.120605469,2
0.009521484,-0.935302734,0.18359375,2
0.009521484,-0.935302734,0.18359375,3
0.009521484,-0.935302734,0.18359375,3
0.032958984,-0.953613281,0.171386719,3
0.032958984,-0.953613281,0.171386719,3
0.032958984,-0.953613281,0.171386719,3
0.038574219,-0.952392578,0.16796875,3
0.038574219,-0.952392578,0.16796875,3
0.038574219,-0.952392578,0.16796875,3
0.038574219,-0.952392578,0.16796875,3
0.042480469,-0.953125,0.174316406,3
0,0,0,0
-0.970458984,0.023193359,-0.116210938,1
-0.970458984,0.023193359,-0.116210938,1
-0.970458984,0.023193359,-0.116210938,1
-0.970458984,0.023193359,-0.116210938,1
-0.958740234,0.033447266,-0.150390625,1
-0.958740234,0.033447266,-0.150390625,1
-0.958740234,0.033447266,-0.150390625,1
-1.000732422,-0.026367188,-0.276123047,1
-1.000732422,-0.026367188,-0.276123047,1
-1.000732422,-0.026367188,-0.276123047,2
-0.539550781,-0.026855469,-0.212890625,2
-0.539550781,-0.026855469,-0.212890625,2
-0.539550781,-0.026855469,-0.212890625,2
-0.000732422,0.758300781,0.173828125,2
-0.000732422,0.758300781,0.173828125,3
-0.000732422,0.758300781,0.173828125,3
-0.000732422,0.758300781,0.173828125,3
-0.137207031,0.997314453,-0.0234375,3
-0.137207031,0.997314453,-0.0234375,3
-0.137207031,0.997314453,-0.0234375,3
-0.109375,1.022216797,-0.031005859,3
-0.109375,1.022216797,-0.031005859,3
-0.109375,1.022216797,-0.031005859,3
-0.108398438,1.019287109,-0.0234375,3
-0.108398438,1.019287109,-0.0234375,3
-0.108398438,1.019287109,-0.0234375,3
-0.108398438,1.019287109,-0.0234375,3
-0.11328125,1.022216797,-0.015869141,3
0,0,0,0
-0.978027344,0.050537109,-0.153076172,1
-0.978027344,0.050537109,-0.153076172,1
-0.978027344,0.050537109,-0.153076172,1
-0.978027344,0.050537109,-0.153076172,1
-0.96875,0.051757813,-0.143066406,1
-0.96875,0.051757813,-0.143066406,1
-0.96875,0.051757813,-0.143066406,1
-0.727539063,0.192382813,-0.128662109,1
-0.727539063,0.192382813,-0.128662109,1
-0.727539063,0.192382813,-0.128662109,2
0.178466797,1.119873047,0.071533203,2
0.178466797,1.119873047,0.071533203,3
0.178466797,1.119873047,0.071533203,3
-0.112792969,1.024169922,0.022949219,3
-0.112792969,1.024169922,0.022949219,3
-0.112792969,1.024169922,0.022949219,3
-0.112792969,1.024169922,0.022949219,3
-0.091064453,1.017578125,0.041259766,3
-0.091064453,1.017578125,0.041259766,3
-0.091064453,1.017578125,0.041259766,3
-0.085205078,1.017822266,0.051269531,3
-0.085205078,1.017822266,0.051269531,3
-0.085205078,1.017822266,0.051269531,3
-0.085693359,1.025390625,0.050292969,3
-0.085693359,1.025390625,0.050292969,3
-0.085693359,1.025390625,0.050292969,3
0,0,0,0
-0.986083984,0.105224609,-0.091308594,1
-0.986083984,0.105224609,-0.091308594,1
-0.986083984,0.105224609,-0.091308594,1
-0.986083984,0.105224609,-0.091308594,1
-1.000244141,0.138183594,-0.125,1
-1.000244141,0.138183594,-0.125,1
-1.000244141,0.138183594,-0.125,1
-0.888183594,0.001708984,-0.267089844,1
-0.888183594,0.001708984,-0.267089844,1
-0.888183594,0.001708984,-0.267089844,2
0.147460938,2.269287109,0.286376953,2
0.147460938,2.269287109,0.286376953,2
0.147460938,2.269287109,0.286376953,2
0.045410156,1.045410156,-0.016601563,2
0.045410156,1.045410156,-0.016601563,3
0.045410156,1.045410156,-0.016601563,3
0.045410156,1.045410156,-0.016601563,3
0.092285156,1.018066406,0.075683594,3
0.092285156,1.018066406,0.075683594,3
0.092285156,1.018066406,0.075683594,3
0.100341797,1.014404297,0.097412109,3
0.100341797,1.014404297,0.097412109,3
0.100341797,1.014404297,0.097412109,3
0.101074219,1.010253906,0.124755859,3
0.101074219,1.010253906,0.124755859,3
0.101074219,1.010253906,0.124755859,3
0.101074219,1.010253906,0.124755859,3
0.106445313,1.012695313,0.116455078,3
0,0,0,0
-0.971191406,0.120849609,-0.120605469,1
-0.971191406,0.120849609,-0.120605469,1
-0.971191406,0.120849609,-0.120605469,1
-0.979736328,0.118652344,-0.147460938,1
-0.979736328,0.118652344,-0.147460938,1
-0.979736328,0.118652344,-0.147460938,1
-0.979736328,0.118652344,-0.147460938,1
-0.888427734,0.107666016,-0.343505859,1
-0.888427734,0.107666016,-0.343505859,1
-0.888427734,0.107666016,-0.343505859,1
-0.882324219,0.061035156,-0.290283203,1
-0.882324219,0.061035156,-0.290283203,1
-0.882324219,0.061035156,-0.290283203,2
1.459472656,0.944091797,-0.026123047,2
1.459472656,0.944091797,-0.026123047,2
1.459472656,0.944091797,-0.026123047,2
1.459472656,0.944091797,-0.026123047,2
-0.104736328,1.030517578,-0.055908203,2
-0.104736328,1.030517578,-0.055908203,3
-0.104736328,1.030517578,-0.055908203,3
-0.116455078,1.01953125,-0.035888672,3
-0.116455078,1.01953125,-0.035888672,3
-0.116455078,1.01953125,-0.035888672,3
-0.117431641,1.0234375,-0.023193359,3
-0.117431641,1.0234375,-0.023193359,3
-0.117431641,1.0234375,-0.023193359,3
-0.117431641,1.0234375,-0.023193359,3
-0.116699219,1.021484375,-0.021972656,3
0,0,0,0
-0.963623047,0.026367188,-0.230712891,1
-0.963623047,0.026367188,-0.230712891,1
-0.963623047,0.026367188,-0.230712891,1
-0.963623047,0.026367188,-0.230712891,1
-0.972167969,0.053710938,-0.232666016,1
-0.972167969,0.053710938,-0.232666016,1
-0.972167969,0.053710938,-0.232666016,1
-0.919921875,-0.004638672,-0.387939453,1
-0.919921875,-0.004638672,-0.387939453,1
-0.919921875,-0.004638672,-0.387939453,2
0.316162109,1.312988281,-0.59765625,2
0.316162109,1.312988281,-0.59765625,2
0.316162109,1.312988281,-0.59765625,2
-0.119873047,1.044677734,-0.172119141,2
-0.119873047,1.044677734,-0.172119141,3
-0.119873047,1.044677734,-0.172119141,3
-0.119873047,1.044677734,-0.172119141,3
-0.078613281,1.020263672,-0.102539063,3
-0.078613281,1.020263672,-0.102539063,3
-0.078613281,1.020263672,-0.102539063,3
-0.069091797,1.027099609,-0.093017578,3
-0.069091797,1.027099609,-0.093017578,3
-0.069091797,1.027099609,-0.093017578,3
-0.075439453,1.026611328,-0.079345703,3
-0.075439453,1.026611328,-0.079345703,3
-0.075439453,1.026611328,-0.079345703,3
-0.075439453,1.026611328,-0.079345703,3
0,0,0,0
-0.943359375,0.041748047,-0.266357422,1
-0.943359375,0.041748047,-0.266357422,1
-0.943359375,0.041748047,-0.266357422,1
-0.964599609,0.02734375,-0.288818359,1
-0.964599609,0.02734375,-0.288818359,1
-0.964599609,0.02734375,-0.288818359,1
-0.964599609,0.02734375,-0.288818359,1
-0.959472656,0.016601563,-0.353027344,1
-0.959472656,0.016601563,-0.353027344,1
-0.959472656,0.016601563,-0.353027344,2
-0.527832031,-0.009521484,-0.262207031,2
-0.527832031,-0.009521484,-0.262207031,2
-0.527832031,-0.009521484,-0.262207031,2
0.683349609,1.258056641,0.214355469,2
0.683349609,1.258056641,0.214355469,2
0.683349609,1.258056641,0.214355469,2
0.683349609,1.258056641,0.214355469,2
-0.112060547,1.029296875,-0.055419922,2
-0.112060547,1.029296875,-0.055419922,3
-0.112060547,1.029296875,-0.055419922,3
-0.091308594,1.021484375,-0.040039063,3
-0.091308594,1.021484375,-0.040039063,3
-0.091308594,1.021484375,-0.040039063,3
-0.090332031,1.024658203,-0.046875,3
-0.090332031,1.024658203,-0.046875,3
-0.090332031,1.024658203,-0.046875,3
-0.086425781,1.025634766,-0.033691406,3
-0.086425781,1.025634766,-0.033691406,3
-0.086425781,1.025634766,-0.033691406,3
0,0,0,0
-0.968994141,0.020019531,-0.213867188,1
-0.968994141,0.020019531,-0.213867188,1
-0.968994141,0.020019531,-0.213867188,1
-0.968994141,0.020019531,-0.213867188,1
-0.962890625,0.012695313,-0.21875,1
-0.962890625,0.012695313,-0.21875,1
-0.962890625,0.012695313,-0.21875,1
-0.947509766,0.117431641,-0.265136719,1
-0.947509766,0.117431641,-0.265136719,1
-0.947509766,0.117431641,-0.265136719,1
-0.727539063,-0.033935547,-0.310302734,1
-0.727539063,-0.033935547,-0.310302734,1
-0.727539063,-0.033935547,-0.310302734,2
-0.097900391,1.035400391,0.064941406,2
-0.097900391,1.035400391,0.064941406,3
-0.097900391,1.035400391,0.064941406,3
-0.097900391,1.035400391,0.064941406,3
-0.069824219,1.044677734,-0.069824219,3
-0.069824219,1.044677734,-0.069824219,3
-0.069824219,1.044677734,-0.069824219,3
-0.068115234,1.025390625,-0.028808594,3
-0.068115234,1.025390625,-0.028808594,3
-0.068115234,1.025390625,-0.028808594,3
-0.060058594,1.025634766,-0.027587891,3
-0.060058594,1.025634766,-0.027587891,3
0,0,0,0
-0.951904297,-0.051269531,-0.268554688,1
-0.951904297,-0.051269531,-0.268554688,1
-0.951904297,-0.051269531,-0.268554688,1
-0.933349609,-0.016113281,-0.304931641,1
-0.933349609,-0.016113281,-0.304931641,1
-0.933349609,-0.016113281,-0.304931641,1
-0.933349609,-0.016113281,-0.304931641,1
-0.914306641,-0.108154297,-0.334472656,1
-0.914306641,-0.108154297,-0.334472656,1
-0.914306641,-0.108154297,-0.334472656,1
-0.782958984,-0.022949219,-0.44140625,1
-0.782958984,-0.022949219,-0.44140625,1
-0.782958984,-0.022949219,-0.44140625,2
0.047119141,1.106445313,0.200195313,2
0.047119141,1.106445313,0.200195313,3
0.047119141,1.106445313,0.200195313,3
-0.088134766,1.021240234,0.078857422,3
-0.088134766,1.021240234,0.078857422,3
-0.088134766,1.021240234,0.078857422,3
-0.112548828,1.017333984,0.080078125,3
-0.112548828,1.017333984,0.080078125,3
-0.112548828,1.017333984,0.080078125,3
-0.110595703,1.019042969,0.099121094,3
-0.110595703,1.019042969,0.099121094,3
-0.110595703,1.019042969,0.099121094,3
-0.110595703,1.019042969,0.099121094,3
0,0,0,0
-0.972412109,0.089111328,-0.2265625,1
-0.972412109,0.089111328,-0.2265625,1
-0.972412109,0.089111328,-0.2265625,1
-0.972412109,0.089111328,-0.2265625,1
-0.961181641,0.088378906,-0.197998047,1
-0.961181641,0.088378906,-0.197998047,1
-0.961181641,0.088378906,-0.197998047,2
-0.407958984,0.181884766,-0.187744141,2
-0.407958984,0.181884766,-0.187744141,2
-0.407958984,0.181884766,-0.187744141,2
0.017822266,0.811279297,0.490722656,2
0.017822266,0.811279297,0.490722656,2
0.017822266,0.811279297,0.490722656,2
-0.127929688,1.016601563,0.107910156,2
-0.127929688,1.016601563,0.107910156,3
-0.127929688,1.016601563,0.107910156,3
-0.127929688,1.016601563,0.107910156,3
-0.0703125,1.018554688,0.129882813,3
-0.0703125,1.018554688,0.129882813,3
-0.0703125,1.018554688,0.129882813,3
-0.073974609,1.009765625,0.164794922,3
-0.073974609,1.009765625,0.164794922,3
-0.073974609,1.009765625,0.164794922,3
0,0,0,0
-0.965087891,-0.005126953,-0.212646484,1
-0.965087891,-0.005126953,-0.212646484,1
-0.965087891,-0.005126953,-0.212646484,1
-1.001708984,0.053710938,-0.206298828,1
-1.001708984,0.053710938,-0.206298828,1
-1.001708984,0.053710938,-0.206298828,1
-1.001708984,0.053710938,-0.206298828,1
-0.945556641,-0.073730469,-0.301757813,1
-0.945556641,-0.073730469,-0.301757813,1
-0.945556641,-0.073730469,-0.301757813,2
-2.512451172,2.886474609,-4.011230469,2
-2.512451172,2.886474609,-4.011230469,2
-2.512451172,2.886474609,-4.011230469,2
-0.265136719,1.034179688,-0.202148438,2
-0.265136719,1.034179688,-0.202148438,3
-0.265136719,1.034179688,-0.202148438,3
-0.265136719,1.034179688,-0.202148438,3
-0.108398438,1.020019531,-0.150878906,3
-0.108398438,1.020019531,-0.150878906,3
-0.108398438,1.020019531,-0.150878906,3
-0.096191406,1.020019531,-0.134277344,3
-0.096191406,1.020019531,-0.134277344,3
-0.096191406,1.020019531,-0.134277344,3
-0.094482422,1.020996094,-0.128662109,3
-0.094482422,1.020996094,-0.128662109,3
-0.094482422,1.020996094,-0.128662109,3
-0.094482422,1.020996094,-0.128662109,3
-0.091552734,1.017089844,-0.113037109,3
-0.091552734,1.017089844,-0.113037109,3
-0.091552734,1.017089844,-0.113037109,3
-0.096191406,1.020019531,-0.133300781,3
-0.096191406,1.020019531,-0.133300781,3
0,0,0,0
-0.985351563,0.154052734,-0.057617188,1
-0.985351563,0.154052734,-0.057617188,1
-0.985351563,0.154052734,-0.057617188,1
-0.985351563,0.154052734,-0.057617188,1
-0.833984375,0.092041016,-0.199951172,4
-0.833984375,0.092041016,-0.199951172,4
-0.833984375,0.092041016,-0.199951172,4
-0.939941406,0.038330078,-0.526855469,4
